Movie Name,Username,Review,Rating
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Gladly I already read the book years ago before watching this. It's kinda disturbing in good way. It's not everyone cup of tea but a very well made film. babibutafilm ga pernah salah🤞p.s I will never see tulisan di belakang truk the same way again,3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Ajo Kawir-Iteung berhak bahagia!,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Dialogue feels unnatural at times probably because of the formal Indonesian... But honestly this shouldn't be a reason because I get they're trying to make it look like old Indo films from the 70-90s that use very formal Indonesian. This doesn't just do its justice but other than that I love the plot and idea of the film.,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Semuanya bagus kecuali bagian storyline, aku gapaham 😭",2.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Haha gabisa ngaceng,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,This movie is on another level. GOKS!,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Netral.Storyline? Kagak ngarti sumpah. It was messy, fun, sexy, crazy at the same time.. and i was like (??) Karya eka kurniawan emang susah dipahami untuk aku sendiri sih jadi nonton ini ya kagak ngarti intinya mau balas ke siapa.. tapi ya rame aja.Untuk film yang diambil di era 80'an, film ini sangat dapet menurutku. Latar, properti, gaya bahasa(mungkin), cara ambil gambar nya.Seru sih, tonton aja. Cuman ini 17+ ya guys.",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Beautifully shot. But to be frank, Christine Hakim’s few minutes at the beginning of the movie as an elderly prostitute providing bl*wjobs as cure for impotence was occupying my thought process more than the rest of the movie 😔. Also, I think this is the horniest Indonesian movie of the year. Although it’s more like “Y tu Mama Tambien” horny rather than “oh my god it’s the international uncensored version of Suzzanna’s movies!” horny, the latter which I hope was the case for this movie.",2.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"vibesnya omg ga main-main, visualnya oke bgt. dialognya dibikin baku tapi justru pas buat film ini, ya tentu saja karena di bukunya juga seperti itu. bagussss pokoknya sukak apalagi nonton bareng ayangg🤤🥰",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Sebagai penonton yang sudah membaca bukunya, bagian cerita ketika Ajo Kawir menjadi sopir truk terasa sangat cepat bagiku.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Dunia yang seolah menjadi diorama persoalan budaya, relasi kuasa, sosial-politik, juga kekerasan pelik di sekitar kita. Film yang luar biasa, salah satu film terbaik tahun ini.",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,ANJINGG JUST FOUND MY ALL TIME FAVORITE INDONESIAN FILM AAA BADJINGAN,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Suka nonton film ini. Jadi teringat film-film Hong Kong DAN film-film Indonesia zaman dulu yang dialognya formal banget. Aku baca novelnya tapi udah lupa ceritanya. Keren banget menurutku bisa mencampurkan kisah jamet impoten, femme fatale, kepercayaan Jawa, sampai lansekap sosial dan politik Indonesia pada masa Orde Baru lewat film yang menurutku technically impressive. Sayang, seperti halnya burung, filmnya kok terasa gak tegang lagi di separuh akhirnya.",
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,More powerful in the second viewing.,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,MASTERPIECE,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Kalau kau ingin berkelahi denganku, katakan saja kapan dan dimana??!!",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"jelita if someday you lead a cult, sign me in and i'll worship you🙇🏻‍♀️",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"gorgeous! stunning! exquisite!the gritty action-packed ""Seperti Dendam, Rindu Harus Dibayar Tuntas"".just to look at the grainy of this film, it had me in tears. the colors, cinematography, sounds, music. I've been submerged into the retro.as for the story, I'm a little bit confused. I don't understand the relationship between Jelita and Rona Merah. I think I need to read the novel or have a second watch (unlikely to happen, because I'm broke, sad).but as an experience, it was fantastic. This film really needs to be watched on the big screen.",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"THIS IS A FUCKING MASTERPIECE!  banyak kejutan di dalamnya, bahasa yang digunakan juga sangat menarik, apa lagi dilengkapi dengan artistik yang ciamik.",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,I cried I danced I laughed but most importantly I had epiphany,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,jelita keren bgt wak,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"It has been challenging to adapted a book that so complex into a movie, and what i could say is Edwin at least did his best. I've read the book, and i suggest to think that the book and the movie viewed as a separated piece of arts, because both are magnificent. And yeah, some parts indeed are a little bit messy and especially near the ending.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Perasaan baca bukunya asyik banget sampai page turner 2 harian. Kenapa pas nonton jadinya berasa nonton film Warkop DKI dengan alur cerita sinetron Indosiar di film kan yah hahaha. Terlalu loncat banget tiba-tiba Jelita udah melancarkan aksinya aja tanpa ada bahan memperjelas tambahan apa yang terjadi di Ajo di akhir. Kasian kan sama yang nggak baca bukunya jadi kebawa keder.,2
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Cukup menghibur walau ada bbrp yg bikin pusing krn bingung,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,ngaceng or ga ngaceng rindu harus dibayar tuntas.,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Ajo Kawir susah ngaceng, tapi saya sebaliknya alias ngakak kencang.",
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Badjingannn,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Eighties in Indonesia, West-Java. A violent love story glorifying trucks, village life and escapism. Joy to watch, a tad confusing when the ghost enters the story. Burung mesti sudah bisa berdiri lagi....the inverted masculinity is an interesting theme... Bruce Lee meets Quentin Tarantino while geoducks splash their goo out of the aquarium...ngaceng bajingan!!!",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,too disturbing and violent for me but super cool,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Film gila dan ngiluMeski beberapa scene tiba-tiba aja tanpa kejelasan yang dimengerti tapi tertutupi sih.,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Not enough time to explain all the plot,2
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"produksi yang begitu keliatan mateng dan tetap berpegang pada sisi kreatif. Walau terhalang Pandemi pada sesi-sesi akhir produksi di bulan maret 2020. Seperti Dendam, Rindu Harus Dibayar Tuntas adalah karya yang manis, mengoyak, dan tentu saja indah. Penuh dengan kenikmatan selama menonton, hati yang dikoyak dan mata yang dimanjakan. tema 80an benar-benar menjadi tonggak utama yang berhasil disajikan. Akting para aktor yang aduhai dan banyaknya genre yang disajikan dalam satu film. Dendam-Rindu, saya berjanji akan menontonnya kembali.",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Watching this movie sure is making you want to read the book to understand more.Sebagai salah satu film yang banyak dibicarakan di akhir tahun 2021 sebagai salah satu film terbaik Indonesia, tentu saya ingin ambil kesempatan untuk kembali menonton film Indonesia lagi. Tanpa tahu ini film tentang apa, hal yang membuat saya akhirnya bela2in nonton ini di harga bioskop weekend adalah si Ladya Cherryl yang aktingnya tak terlupakan di AADC dan pria yang tak bisa ngaceng di trailer. Ternyata…",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"perjalanan yang sangat liar!!sedari menit awal, aku sudah dibuat sangat terpana dengan visualnya yang sangatt ciamik, membuat seakan-akan tersedot ke tahun yang dimana aku sendiri belum lahir, musik-musik yang dipilih serta sound productionnya yang juga membuat semuanya terasa lebih hidup.dibuat terpana juga dengan karakternya yang unik-unik. Iteung yang membuat aku melongo-longo karena keren banget, Ajo Kawir dengan struggle burung nya, Budi Baik yang macho sangat, Tokek dengan gelagat-gelagat lucunya, juga karakter lainnya yang punya trademark unik masing-masing.aku…",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Badjingan badjingan badjingannnnnnn,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Seperti Dendam is ... festively absurd that makes you want to rewatch them again without ability to mentions which part that you love 🕊,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Belum baca pembahasan lebih lanjut soal film ini, tapi saya sangat menikmati segala keabsurdan di dalamnya.Karakter2 yg unik baik dari nama, tampilan, maupun tingkah lakunya. Hingga kemudian muncul Jelita, yg bikin penasaran. Ini dia mahluk apa sih, hantu bukan? Muncul dan hilang tiba-tiba.Seperti Dendam, Rindu Harus Dibayar Tuntas.Bukan sekedar tulisan di truk. Memang ada dendam, dan ada rindu.",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,i want what ajo kawir and iteung have,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Bandjingan! ni film gila bin ajaibTopiknya berat dan banyak tp disampaikan dg ringan, fun, dan gilaYg bekas di kepala akuiteung itu lady assassin nya Indonesia",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,emang bener2 film badjingannnnn!!!!!!!,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Nggak sebagus novelnya..,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"This film amazed and satisfied me with almost all aspects of this film. Even though I don't know or know anything about this film, even I only watched the trailer once. The visuals that cover this film are reminiscent of 80-90s films, with beautiful cinematography, and visual effects that are not too overwhelming but still look artistic. Aspects of a solid narrative and also some plots that flow back and forth, make this film may not be suitable for some audiences, but I think that's what makes this film very good in terms of narrative and writing.",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,To be completely honest? It fell a bit flat compared to my expectations.,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Ketika semua dendam kesumat sudah terbayar tuntas. Ada ruang tipis antara kelegaan dan kegilaan. Disitulah tempat rindu harus menanggung setiap konsekuensi yang dilakukan dendam.Seperti judulnya kita dibawa kedalam suasana lingkungan akar rumput yang akrab dengan kata-kata makian sebagai perangkat interaksi sehari. Adegan kekerasan dan pembunuhan menjadi tontonan harian dari karakter-karakter ini. Tak lupa soal-soal klenik yang cukup mengakar di masyarakat.Beberapa isu sosial (bahkan politik) disajikan secara banal dan sensasional namun tetap dekat dengan memori kita. Dikemas lewat budaya…,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Kekerasan menjadi kekuatan film ini. Seperti film-film Quentin Tarantino—seorang kritikus film dari Screen Daily menyebut Eka Kurniawan sebagai ’Indonesian literature’s Quentin Tarantino’—Seperti Dendam juga menggunakan kekerasan untuk bersuara. Ajo Kawir yang kita tahu ""burung""-nya tidak bisangacengsangat ingin menjadi jantan. Sebab bagi masyarakat, jantan artinya juga bisa tampil baik dalam seks. Sementara Ajo Kawir tidak akan bisa melakukan itu sampai impotensinya sembuh. Artinya, sampai saat itu, dia tidak akan dianggap lelaki kecuali oleh Iteung (Ladya Cheryl).Perjuangan Ajo Kawir…",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Edwin memberi nyawa baru, burung Ajo akhirnya bisa terbang bahkan ke locarno fest. Sebuah adaptasi novel ke film yg luar biasa.",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"""BIASA SAJA JANGAN TERIAK TERIAK!""",
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"i understand none of this film. idk if this is just me being dumb, it's a bad scriptwriting, or a combination of both. if I have to read the book to understand any contexts of this movie, why bother to make one at all?",2
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Cerita cinta yang liar, dibalut dengan visual dan obrolan ala film 80-an. Edwin memvisualisasikan cerita ini dengan oke. Walau nggak sedetail novelnya (of course), menarik melihat cerita ini dari cara bertutur yang lain. Seru sih, aku menikmati banget nonton film ini.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,1. Gak nyangka bakal brutal2. Gak nyangka bakal adaptasi semua3. Gak nyangka bakal ninja,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,dont think ive ever seen an indonesian film look this good before… edwin struck gold with that 16mm camera for sure 💯also seeing my name in the credits was a nice surprise 😌,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Now I know what I wanna be for the next Halloween party: Iteng and her deep flat voice ""APA MAU MU????""Jokes aside. This is such an unsettling story that I haven't been experienced for years. in. cinema. Looking forward to rewatch it someday.",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"As a reader of the book, this movie really satisfy me.Every scen successfully captured, eventho because of duration, so many important plot cut, but it feels like the move completing my imagination while i read the book.Super worth it, especially for all the reader of the books.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,interesting and intense.,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Sebuah film Indonesia yang menyuguhkan genre dan jalan cerita yang unik. Berangkat dari masa lalu yg buruk, rentetan hidup Ajo Kawir menjadi unik dan penuh dgn pertarungan.Penokohan dan akting para pemain sangat bagus dan ciamik. Rasanya seperti melihat mereka di dunia nyata. Namun saya agak kurang nyaman dgn bhasa baku yg para tokoh gunakan. Beda dgn buku yg cenderung menggunakan bahasa kasar/sehari-hari, di film bahasanya agak sedikit baku. Meskipun begitu, saya masih bisa menikmatinya dgn baik.Film ini juga…",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,dialog di adegan pembuka cukup menggambarkan situasi terkini.Otak laki laki mungkin ada diburungnyabintangnya ilang separo karena mencium bau bau cutscene. ditambah blom baca novelnya. special shoutout buat art-nya.,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"It's all about Iteung and her fighting with personification of masculinity. Felt so rushed, especially in the last 30 minutes. Ajo's erectile dysfunction didn't explored so well, Mono Ompong's journey and his bittersweet background story didn't translate very well on this silver screen adaptation. I love Edwin's depiction on Jelita, so surreal, mythical, but missing a little sexy touch.Overall, if seeing this as a stand alone film, Seperti Dendam, Rindu Harus Dibayar Tuntas has many great layer to talk to. Masculinity, traumatized woman, unconditional love, institutional bribery, etc.",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Honestly, I am not sure what think of this movie.The cinematography and production design are top notch, the 80s vibe is so apparent and feels thoroughly lived. The acting is also good. However, the choice to use Indonesian formal language (intentionally, I believe) makes the immersion tainted. Yakali preman Bojongsoang ngomong pakai bahasa Indonesia baku. Dan jadinya gatel di telinga karena dialognya terdengar choppy dan sama sekali ga natural. Akhirnya jadi ngefek ke pendalaman karakternya menurutku, atau mungkin karena…",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,ladya cheryl.,
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Visualisasi indah,feel'80an yang otentik, busana, latar, arahan seni, properti, musik dan skoring melengkapi, akting yang apik, secara keseluruhan Indah, brutal, romantis, berani, seksi, absurd(?) dan menyenangkan.",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,fast forward using the 90s theme as a W H O L E through the eyes of Iteung,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Nontonnya 4 Desember 2021.,3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,BADJINGAAANNN!!!,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Gak pernah nonton film2 reza rahadian, di film ini aktingnya keren bgt.",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"A beautifully written masterpiece captured in such gorgeous manner. In a macho world, an impotence is the worst nightmare a man could have. This film successfully digs deep into the vulnerability of a man and how a man's bravery is a byproduct of his erectile dysfunction. With a non-functioning peter, a man's life means nothing, even death brings no fear. Captured and visualized in 80's styled film, this film spreads the sense of nostalgia to the viewers, even to those…",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Ladyaa 🥺Respect buat Akika !! Visual nya bagus banget,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Paling gokil scene Ajo Kawir sama Iteung jontos-jontosan!,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Not even gonna try to articulate how truly badass this was. All the elements that make this is an overstated homage but it feels more original than ever. Head over heels with the early 80s camera work and fighting sequences. Glad they also brought on such a talented cast that Lukman Sardi doesn’t hurt his back from carrying the weight of an entire movie for once!!!,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,kasian banget ajo kawir gabisa ngaceng,
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,LADYA CHERYL!!!!!!,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"BANGUN, BAJINGAN!Tbh, I really don’t know what to say here. I think I need to watch this more than once to actually comprehend this film. All I can say is that this film fucking rules and Edwin is an absolute madman (in a good way). We’re truly inside Edwin’s and Eka Kurniawan’s worlds. That’s that.Just can’t get enough of Iteung.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,klimaksnya manis-manis angethampir ngaceng,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,HIDUP FILM ENDONESAAAAA 🔥🔥🔥🔥🙌🙌🙌🙌,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Dialog baku ternyata ga selamanya bikin film jd awkward, monoton, dan membosankan.Cinematografi dan detail2 80-annya kereeennn! Flawless banget 🔥",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Meskipun tidak se-detail pada novelnya namun Edwin sudah luar biasa mampu mendirect film dengan jalan yang tidak jauh dari sumbernya, kudos buat semua tim yang terlibat dalam produksi ini.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,diam kau setankau bukan ibuku,2.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Sedikit di luar ekspektasi. Harusnya lebih daripada ini. Tidak terlalu nyaman dengan pilihan gaya dialognya. Tapi pilem ini tetap keren. Produksinya luar biasa.,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Prolly the best indonesian movie i've watched this year. Bahasanya yang tidak diubah dari struktur novel juga visualnya yang niat dibikin ala 80's betulan, semuanya indah. Ada sejumlah adegan yg metafisik bgt tapi justru jadi bumbu menarik. Intinya, titit adalah sumber permasalahan di film ini (untuk hampir semuamua karakternya anjrit).Semoga suksesnya film ini jadi pertanda baik terus buku-buku lain dari Eka Kurniawan bakal diadaptasi lagi. Hore.",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Jujur belum baca novelnya, tapi ini film yang bagus menurut saya. Dari segi sinematografi yang apik dan adegan aksi yang beringas patut diacungi jempol untuk edwin yang berani menggarap film dari adaptasi novel eka kurniawan ini. Namun sayang, transisi alur maju mundur tidak semulus ajo saat mengatakan aku mencintaimu kepada iteung. Adegan akhir pun terjadi begitu cepat, saat kata tamat muncul, saya hanya terdiam dan berkata dalam hati, ""yah.....yaudah...."". Terimakasih.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"(Review Agak Serius)Dua kali gagal menontonSeperti Dendam, Rindu Juga Harus Dibayar Tuntaspadahal sudah sampai di XXI (1x karena nggak cukup waktu luang dan 1x karena telat & penjualan tiketnya keburu ditutup), bikin ekspektasi yang dibangun untuk film ini lumayan tinggi.Lalu hari ini berhasil nonton (setelah berargumen banyak dalam otak “mana yang harus ditonton lebih dahulu: film ini atau Yuni???”), ternyata Seperti Dendam … merupakan film yang sulit gue cerna di awal😬Butuh penyesuaian untuk gue terbiasa dengan dialog-dialog…",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Hah?..lah?…oalah…,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Aktingnya gokil, setnya gokil, ceritanya gokil, filmnya gokil, semuanya gokil.",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,mentally ill girls with media hyperfixation will get it,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Ajo Kawir said, ""Aku Ajo Kawir, setan dari neraka.""Broken people save broken people, seperti Ajo Kawir dan Iteung yang saling menyelamatkan satu sama lain.Rada menyesal nggak baca ulang novelnya sebelum nonton, tadi berusaha keras mengingat cerita dan karakter-karakternya. Bahkan lupa kalau Iteung se-badass itu, wah gila, salah satu karakter favorit. Momen pertemuan sama bakal jodoh bisa kayak gitu...ckckckck.Trus bagian kirim pesan dan lagu via radio bikin kangen masa lalu yang nggak didominasi gawai canggih. Good old days!",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,i was too stunned to speak,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,orang sangean semua,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Masih menunggu review dari orang-orang yang enggak baca novelnya...,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"seems like a just fun ride on the surface, but actually says something meaningful about how toxic masculinity dictates that the value of men is only measured by how they fight and how they fuck.also i was taken by surprise by how much sex the movie could get away with. and i finally learnt whatlontemeans.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Film edan wkwkkw,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Kemunculan karakter selalu berkesan, meski hanya beberapa scene.Perkelahian yang dinikmati Iteung selalu dibarengi dengan senyuman yang manisHarus menonton kisah Romansa yang Ekstrim nan Tragis ini",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Another Indonesian wildest film I've ever seen😅🔥it was fun and full of tense in it ll Vibes film ini sangat-sangat 80s, mulai dari visual (kamera yang dipakai), dialognya, dan backsoundnya bener-bener merepresentasikan film zaman-zaman 80s/jadul (in a good way) ll Dari saya yang sudah membaca bukunya terlebih dahulu, film ini punya poin yang sama dengan bukunya. Edwin berhasil memvisualisasikannya dengan baik, dan memuaskan saya sebagai penonton, BRAVO!",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,going to tell my kids that this is romeo and juliet,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"give my guy mono ompong more screentime !!! >:,[",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"I haven't watched any of Edwin's (festival) films before Seperti Dendam, Rindu Harus Dibayar Tuntas. The film is an adaptation from a book with the same title by Eka Kurniawan (Cantik Itu Luka, O).I was only at the beginning of the book by the time I watched this film. Yes, I was rushing to the cinema before it no longer played. Not much story I have known, but I still admit that this is a masterpiece. No wonder it…",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Walau belum puas nnton sekali dan ingin menonton filmnya lagi,Film ini yang saya rasakan adalah film dengan segala keunikannya sendiri, visual dan tata suara yang disesuaikan dengan zaman dan waktu cerita di film ini.Tapi film ini akan selalu saya kenang, karena punya tempat berbeda sebagai list film Indonesia yang berbeda.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Ajo Kawir screaming ""Lonte"" for 10 minutes.",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Although still lacking in some aspects, especially in the continuity of the story if you haven't read the book, this film is a development in Indonesian film industry, for its ambitious bravery to take upon such novel to adapt and for the beautiful cinematography as well as the well-proportioned acting.",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Visual dan Scoring yang tak usah ditanya.Semuanya otentik, khas 80'an. Penggambaran dialog one-take close up yang maknanya sampai akhir film. Ya, si Macan tak juga dibunuh oleh Ajo Kawir dari bojongsoang, karena iteung telah melarangnya.Film ini menjabarkan arti maskulinitas dan feminisme dalam muatan lokal yang ""Absurd"". Dialog ""kasar"" yang menggemaskan dan adegan dewasa yang membuat banyak interpretasi saat menonton.Juga patut diapresiasi kepada lsf karena tidak memotong nya. Sayangnya alur non-linear yang dimiliki film ini sepertinya ""gagal"" untuk…",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Seperti Dendam Rindu Harus Dibayar Tuntas menjadi film yang mengambil latar tahun 80-an dan menurut Saya berhasil membuat suasana 80-an sangat terasa. Hal tersebut bisa kita lihat dari property dan wardrobe yang dikenakan para cast. Akting para cast dan penggunaan bahasanya juga cukup baik dan meyakinkan untuk Saya. Uniknya film ini adalah bisa membawa unsur action, romance, dan bahkan horror ke dalam satu film. Kekurangannya mungkin karena tidak membaca novelnya jadi menurut Saya jalan ceritanya masih kurang jelas.",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Terkadang transisi dari satu scene ke scene lain gak luwes, banyak dialog super kaku + ekspositori yang tujuannya lebih untuk ngekomplemen tema besar dan karakterisasi tipis yang bikin mereka lebih ke arahplot device.Tapi tetep asik film ini.Film ini menceritakan tentang maskulinitas yang toxic dan gimana otoritas absolut dari orang yang berkuasa berperan banyak dalam hal - hal buruk yang ada di masyarakat, dan korban hal tersebut ditunjukan di film ini melalui seseorang yang gak bisa ngaceng.Memang…",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"isu sosial-politik dan budaya di dalam film seperti dendam Masih terasa dekat dengan kehidupan sehari-hari saya di tahun 2000-an yang begitu membekas dan penuh amarah. Sebagai seorang pesisir pantura, rasanya pernah mengalami bahkan melihat tentang sebuah kekerasan bahkan relasi kuasa yang memang menjadi budaya tersendiri. Film dendam bagi saya memiliki efek yang lekat dan bernostalgia dengan cerita-cerita jaman dulu yang telah di bangun dengan kearifan lokal dan estetika sederhana tapi mengena.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"A little bit of background: this is the first film i see in a theater after two years. Watching it felt sacred and suffocating (literally). Seperti dendam, rindu akan nonton di bioskop terbayar tuntas lewat film ini. Filmnya kasar, indah, lucu, magis tapi jujur.Jad sebelum nonton aku udh baca novelnya. Bilang gini krn mau point out kl aku gabaca novelnya dulu, aku bakal bingung tp krn udh baca jd kayaknya terbantu karena aku hafal alurnya gimana (ofc ga sama tapi ttp membantu).Everyone is stellar here. Great characters played by great actors. Glad i watched it.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,:(,3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"kalo ngarepin alur cerita yang seru dan jelas, jangan nonton ini, film ini adalah film yang absurd nan bengis dimata gua dengan dialog yang super super ""ngaceng"", masih ga habis pikir gua ada film indo yang seberani ini dialognya wkwkwk, bagus sih, dialog paling memorable adalah""aku mencintaimu iteung, tapi apa yang akan kamu lalukan kepada laki-laki yang tak bisa ngaceng?""dan masih banyak lagi kosa kata yang gua ga expect bakal ada di film ini.entah teknik apa yang…",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Nggak sebagus yang gw kira. Apalagi sejak kemunculan hantu-hantuan itu, jadi ilfil.",3
